dataset,scope,arch,image_size,seed,env,epoch,acc,auc,loss
HTP,per_env,resnet50,224,1,00,27,0.53425,0.58065,0.08273
HTP,per_env,resnet50,224,1,00,28,0.58904,0.60753,0.10401
HTP,per_env,resnet50,224,1,00,29,0.69863,0.6467,0.11946
HTP,per_env,resnet50,224,1,00,30,0.60274,0.62442,0.08145
HTP,per_env,resnet50,224,1,00,31,0.64384,0.62596,0.13316
HTP,per_env,resnet50,224,1,00,32,0.57534,0.63594,0.10754
HTP,per_env,resnet50,224,1,00,33,0.54795,0.56183,0.11298
HTP,per_env,resnet50,224,1,00,34,0.45205,0.49078,0.07212
HTP,per_env,resnet50,224,1,00,35,0.47945,0.51229,0.11319
HTP,per_env,resnet50,224,1,00,36,0.57534,0.58679,0.092
HTP,per_env,resnet50,224,1,00,37,0.56164,0.58756,0.10653
HTP,per_env,resnet50,224,1,00,38,0.56164,0.56682,0.09694
HTP,per_env,resnet50,224,1,00,39,0.46575,0.54992,0.07629
HTP,per_env,resnet50,224,1,00,40,0.53425,0.61598,0.1005
HTP,per_env,resnet50,224,1,00,41,0.60274,0.60637,0.08801
HTP,per_env,resnet50,224,1,00,42,0.61644,0.55914,0.08439
HTP,per_env,resnet50,224,1,00,43,0.64384,0.62442,0.091
HTP,per_env,resnet50,224,1,00,44,0.58904,0.61982,0.11035
HTP,per_env,resnet50,224,1,00,45,0.58904,0.60522,0.07358
HTP,per_env,resnet50,224,1,00,46,0.58904,0.63364,0.05765
HTP,per_env,resnet50,224,1,00,47,0.57534,0.5937,0.07252
HTP,per_env,resnet50,224,1,00,48,0.56164,0.57757,0.06108
HTP,per_env,resnet50,224,1,00,49,0.50685,0.56989,0.03354
HTP,per_env,resnet50,224,1,00,50,0.60274,0.59601,0.07144
HTP,per_env,resnet50,224,1,01,1,0.69524,0.88026,0.57087
HTP,per_env,resnet50,224,1,01,2,0.85714,0.9209,0.3748
HTP,per_env,resnet50,224,1,01,3,0.86667,0.95646,0.32879
HTP,per_env,resnet50,224,1,01,4,0.89524,0.97206,0.26931
HTP,per_env,resnet50,224,1,01,5,0.84762,0.97605,0.26157
HTP,per_env,resnet50,224,1,01,6,0.84762,0.9688,0.24618
